timestamp;sensor_name;sensor_type;msg
1704114000000;LR_CAMERA;Camera;{'timestamp': 1704114000000, 'file': '/train/split10/split10_248.png'}
1704114000000;LR_DHT;Temperature;{'timestamp': 1704114000000, 'temperature': 22.605152155302875, 'humidity': 66.61074213852913}
1704114000000;BATH_DHT;Temperature;{'timestamp': 1704114000000, 'temperature': 26.0, 'humidity': 60.85530241624324}
1704114000000;B_DHT;Temperature;{'timestamp': 1704114000000, 'temperature': 20.0, 'humidity': 59.52765599226863}
1704114000000;FSR;FSR;{'timestamp': 1704114000000, 'weight': 53}
1704115200000;K_DHT;Temperature;{'timestamp': 1704115200000, 'temperature': 20.26679865098516, 'humidity': 37.984212912850104}
1704115200000;LR_DHT;Temperature;{'timestamp': 1704115200000, 'temperature': 19.949440400619164, 'humidity': 56.65704971897011}
1704115200000;BATH_DHT;Temperature;{'timestamp': 1704115200000, 'temperature': 23.88695446443477, 'humidity': 55.68114562738359}
1704115200000;B_DHT;Temperature;{'timestamp': 1704115200000, 'temperature': 22.042717321205675, 'humidity': 45.18932184104233}
1704115200000;FSR;FSR;{'timestamp': 1704115200000, 'weight': 1000}
1704116400000;K_DHT;Temperature;{'timestamp': 1704116400000, 'temperature': 20.9110377692034, 'humidity': 33.55462711125841}
1704116400000;LR_DHT;Temperature;{'timestamp': 1704116400000, 'temperature': 22.908922021239967, 'humidity': 67.92603132232627}
1704116400000;BATH_DHT;Temperature;{'timestamp': 1704116400000, 'temperature': 25.23475134032526, 'humidity': 57.65491216812043}
1704116400000;B_DHT;Temperature;{'timestamp': 1704116400000, 'temperature': 22.086662145423787, 'humidity': 55.07006143003748}
1704116400000;FSR;FSR;{'timestamp': 1704116400000, 'weight': 871}
1704116700000;LR_CAMERA;Camera;{'timestamp': 1704116700000, 'file': '/train/split10/split10_362.png'}
1704117600000;K_CAMERA;Camera;{'timestamp': 1704117600000, 'file': '/train/split2/split2_228.png'}
1704117600000;K_DHT;Temperature;{'timestamp': 1704117600000, 'temperature': 21.685418709250804, 'humidity': 35.79600405035968}
1704117600000;LR_CAMERA;Camera;{'timestamp': 1704117600000, 'file': '/train/split10/split10_286.png'}
1704117600000;LR_DHT;Temperature;{'timestamp': 1704117600000, 'temperature': 23.668427362867927, 'humidity': 61.19616481071094}
1704117600000;BATH_DHT;Temperature;{'timestamp': 1704117600000, 'temperature': 26.0, 'humidity': 75.0}
1704117600000;B_DHT;Temperature;{'timestamp': 1704117600000, 'temperature': 22.09954214064529, 'humidity': 68.16648620999835}
1704117600000;B_PIR;PIR;{'timestamp': 1704117600000, 'presence': 0}
1704117600000;FSR;FSR;{'timestamp': 1704117600000, 'weight': 766}
1704117660000;BATH_PIR;PIR;{'timestamp': 1704117660000, 'presence': 1}
1704117660000;HR;HR;{'timestamp': 1704117660000, 'hr': 69}
1704118800000;K_DHT;Temperature;{'timestamp': 1704118800000, 'temperature': 20.88032033404662, 'humidity': 37.34383363006322}
1704118800000;LR_DHT;Temperature;{'timestamp': 1704118800000, 'temperature': 22.636337603224447, 'humidity': 45.56730263149855}
1704118800000;BATH_DHT;Temperature;{'timestamp': 1704118800000, 'temperature': 24.01074548266402, 'humidity': 56.119156884257535}
1704118800000;B_DHT;Temperature;{'timestamp': 1704118800000, 'temperature': 22.088793448040644, 'humidity': 64.75119332664951}
1704118800000;FSR;FSR;{'timestamp': 1704118800000, 'weight': 653}
1704119400000;BATH_PIR;PIR;{'timestamp': 1704119400000, 'presence': 0}
1704119400000;HR;HR;{'timestamp': 1704119400000, 'hr': 81}
1704119460000;LR_PIR;PIR;{'timestamp': 1704119460000, 'presence': 1}
1704120000000;K_DHT;Temperature;{'timestamp': 1704120000000, 'temperature': 22.0, 'humidity': 31.82760921020719}
1704120000000;LR_DHT;Temperature;{'timestamp': 1704120000000, 'temperature': 19.169735183002985, 'humidity': 47.80841663152833}
1704120000000;BATH_DHT;Temperature;{'timestamp': 1704120000000, 'temperature': 25.247210821051446, 'humidity': 71.09251992427373}
1704120000000;B_DHT;Temperature;{'timestamp': 1704120000000, 'temperature': 20.664825254198945, 'humidity': 46.98975254141057}
1704120000000;FSR;FSR;{'timestamp': 1704120000000, 'weight': 536}
1704120300000;LR_CAMERA;Camera;{'timestamp': 1704120300000, 'file': '/train/split3/split3_653.png'}
1704121200000;K_CAMERA;Camera;{'timestamp': 1704121200000, 'file': '/train/split1/split1_165.png'}
1704121200000;K_DHT;Temperature;{'timestamp': 1704121200000, 'temperature': 21.833911862807966, 'humidity': 39.16852712454153}
1704121200000;LR_CAMERA;Camera;{'timestamp': 1704121200000, 'file': '/train/split3/split3_619.png'}
1704121200000;LR_DHT;Temperature;{'timestamp': 1704121200000, 'temperature': 25.600928401803458, 'humidity': 46.22858364029143}
1704121200000;BATH_DHT;Temperature;{'timestamp': 1704121200000, 'temperature': 24.394033747774387, 'humidity': 61.49289013186836}
1704121200000;B_DHT;Temperature;{'timestamp': 1704121200000, 'temperature': 23.0, 'humidity': 63.990985558553106}
1704121200000;FSR;FSR;{'timestamp': 1704121200000, 'weight': 445}
1704122400000;K_DHT;Temperature;{'timestamp': 1704122400000, 'temperature': 21.288550348055594, 'humidity': 38.21723155954409}
1704122400000;LR_DHT;Temperature;{'timestamp': 1704122400000, 'temperature': 25.717540198331687, 'humidity': 58.911268283017435}
1704122400000;BATH_DHT;Temperature;{'timestamp': 1704122400000, 'temperature': 23.0, 'humidity': 69.99141648954304}
1704122400000;B_DHT;Temperature;{'timestamp': 1704122400000, 'temperature': 23.0, 'humidity': 51.64338341341333}
1704122400000;FSR;FSR;{'timestamp': 1704122400000, 'weight': 335}
1704123600000;K_DHT;Temperature;{'timestamp': 1704123600000, 'temperature': 20.0, 'humidity': 43.46406239685352}
1704123600000;LR_DHT;Temperature;{'timestamp': 1704123600000, 'temperature': 22.579703289080015, 'humidity': 66.48597077388662}
1704123600000;BATH_DHT;Temperature;{'timestamp': 1704123600000, 'temperature': 25.868402956333096, 'humidity': 62.599482404352}
1704123600000;B_DHT;Temperature;{'timestamp': 1704123600000, 'temperature': 21.00732676096779, 'humidity': 62.26424550073346}
1704123600000;FSR;FSR;{'timestamp': 1704123600000, 'weight': 245}
1704123900000;LR_CAMERA;Camera;{'timestamp': 1704123900000, 'file': '/train/split3/split3_461.png'}
1704124800000;K_CAMERA;Camera;{'timestamp': 1704124800000, 'file': '/train/split2/split2_407.png'}
1704124800000;K_DHT;Temperature;{'timestamp': 1704124800000, 'temperature': 26.430872683963585, 'humidity': 77.52406677378494}
1704124800000;LR_CAMERA;Camera;{'timestamp': 1704124800000, 'file': '/train/split3/split3_615.png'}
1704124800000;LR_DHT;Temperature;{'timestamp': 1704124800000, 'temperature': 23.35799016720052, 'humidity': 53.78551776645731}
1704124800000;BATH_DHT;Temperature;{'timestamp': 1704124800000, 'temperature': 25.952080313555662, 'humidity': 70.17198527176942}
1704124800000;B_DHT;Temperature;{'timestamp': 1704124800000, 'temperature': 20.414075572154555, 'humidity': 51.71618197811588}
1704124800000;LR_PIR;PIR;{'timestamp': 1704124800000, 'presence': 0}
1704124800000;FSR;FSR;{'timestamp': 1704124800000, 'weight': 143}
1704124860000;K_PIR;PIR;{'timestamp': 1704124860000, 'presence': 1}
1704126000000;K_DHT;Temperature;{'timestamp': 1704126000000, 'temperature': 24.705242171805008, 'humidity': 70.2783673513367}
1704126000000;LR_DHT;Temperature;{'timestamp': 1704126000000, 'temperature': 24.127040449230552, 'humidity': 48.819168214457214}
1704126000000;BATH_DHT;Temperature;{'timestamp': 1704126000000, 'temperature': 25.515816087301786, 'humidity': 68.91359071206473}
1704126000000;B_DHT;Temperature;{'timestamp': 1704126000000, 'temperature': 22.75984535846647, 'humidity': 53.72078294002017}
1704126000000;FSR;FSR;{'timestamp': 1704126000000, 'weight': 48}
1704127200000;K_DHT;Temperature;{'timestamp': 1704127200000, 'temperature': 25.440760251371774, 'humidity': 77.17395458202573}
1704127200000;LR_DHT;Temperature;{'timestamp': 1704127200000, 'temperature': 21.238209288757226, 'humidity': 56.05373601372827}
1704127200000;BATH_DHT;Temperature;{'timestamp': 1704127200000, 'temperature': 23.0, 'humidity': 68.67398139816387}
1704127200000;B_DHT;Temperature;{'timestamp': 1704127200000, 'temperature': 20.0, 'humidity': 57.34426620730524}
1704127200000;FSR;FSR;{'timestamp': 1704127200000, 'weight': 1000}
1704127500000;LR_CAMERA;Camera;{'timestamp': 1704127500000, 'file': '/train/split10/split10_277.png'}
1704128400000;K_CAMERA;Camera;{'timestamp': 1704128400000, 'file': '/train/split1/split1_684.png'}
1704128400000;K_DHT;Temperature;{'timestamp': 1704128400000, 'temperature': 23.147755591813247, 'humidity': 51.386004091794554}
1704128400000;LR_CAMERA;Camera;{'timestamp': 1704128400000, 'file': '/train/split10/split10_041.png'}
1704128400000;LR_DHT;Temperature;{'timestamp': 1704128400000, 'temperature': 23.550248193190185, 'humidity': 58.55138985448468}
1704128400000;BATH_DHT;Temperature;{'timestamp': 1704128400000, 'temperature': 24.159540533482136, 'humidity': 59.98091815978236}
1704128400000;B_DHT;Temperature;{'timestamp': 1704128400000, 'temperature': 22.664582622666856, 'humidity': 59.6038320696405}
1704128400000;FSR;FSR;{'timestamp': 1704128400000, 'weight': 895}
1704129600000;K_DHT;Temperature;{'timestamp': 1704129600000, 'temperature': 26.505933211152694, 'humidity': 61.764157437603586}
1704129600000;LR_DHT;Temperature;{'timestamp': 1704129600000, 'temperature': 22.30174055995046, 'humidity': 48.97776699304846}
1704129600000;BATH_DHT;Temperature;{'timestamp': 1704129600000, 'temperature': 23.0, 'humidity': 61.4840247241798}
1704129600000;B_DHT;Temperature;{'timestamp': 1704129600000, 'temperature': 21.26444407848998, 'humidity': 69.81797228716611}
1704129600000;FSR;FSR;{'timestamp': 1704129600000, 'weight': 802}
1704130800000;K_DHT;Temperature;{'timestamp': 1704130800000, 'temperature': 23.339218580775942, 'humidity': 62.461160540345205}
1704130800000;LR_DHT;Temperature;{'timestamp': 1704130800000, 'temperature': 25.61647282887121, 'humidity': 64.94714420950952}
1704130800000;BATH_DHT;Temperature;{'timestamp': 1704130800000, 'temperature': 25.99722004017982, 'humidity': 64.50083579405133}
1704130800000;B_DHT;Temperature;{'timestamp': 1704130800000, 'temperature': 21.34719781510382, 'humidity': 65.610866045602}
1704130800000;FSR;FSR;{'timestamp': 1704130800000, 'weight': 694}
1704131100000;LR_CAMERA;Camera;{'timestamp': 1704131100000, 'file': '/train/split3/split3_273.png'}
1704132000000;K_CAMERA;Camera;{'timestamp': 1704132000000, 'file': '/train/split2/split2_415.png'}
1704132000000;K_DHT;Temperature;{'timestamp': 1704132000000, 'temperature': 21.915797616019294, 'humidity': 32.95611840946199}
1704132000000;LR_CAMERA;Camera;{'timestamp': 1704132000000, 'file': '/train/split10/split10_054.png'}
1704132000000;LR_DHT;Temperature;{'timestamp': 1704132000000, 'temperature': 25.06071520592498, 'humidity': 56.19620052653172}
1704132000000;BATH_DHT;Temperature;{'timestamp': 1704132000000, 'temperature': 23.0, 'humidity': 74.00721287757847}
1704132000000;B_DHT;Temperature;{'timestamp': 1704132000000, 'temperature': 21.859170005947895, 'humidity': 69.22761137123405}
1704132000000;K_PIR;PIR;{'timestamp': 1704132000000, 'presence': 0}
1704132000000;FSR;FSR;{'timestamp': 1704132000000, 'weight': 597}
1704132060000;BATH_PIR;PIR;{'timestamp': 1704132060000, 'presence': 1}
1704132060000;HR;HR;{'timestamp': 1704132060000, 'hr': 82}
1704133200000;K_DHT;Temperature;{'timestamp': 1704133200000, 'temperature': 20.91456022986459, 'humidity': 36.65129846380461}
1704133200000;LR_DHT;Temperature;{'timestamp': 1704133200000, 'temperature': 19.190920978295118, 'humidity': 52.71874492294329}
1704133200000;BATH_DHT;Temperature;{'timestamp': 1704133200000, 'temperature': 24.869431687845086, 'humidity': 58.56708887943254}
1704133200000;B_DHT;Temperature;{'timestamp': 1704133200000, 'temperature': 21.630041423562968, 'humidity': 62.32970160594769}
1704133200000;BATH_PIR;PIR;{'timestamp': 1704133200000, 'presence': 0}
1704133200000;HR;HR;{'timestamp': 1704133200000, 'hr': 65}
1704133200000;FSR;FSR;{'timestamp': 1704133200000, 'weight': 469}
1704133260000;B_PIR;PIR;{'timestamp': 1704133260000, 'presence': 1}
1704134400000;K_DHT;Temperature;{'timestamp': 1704134400000, 'temperature': 21.351642441546424, 'humidity': 37.11519244181884}
1704134400000;LR_DHT;Temperature;{'timestamp': 1704134400000, 'temperature': 24.556142511636107, 'humidity': 61.10637597711114}
1704134400000;BATH_DHT;Temperature;{'timestamp': 1704134400000, 'temperature': 24.362639609267134, 'humidity': 65.2333401435406}
1704134400000;B_DHT;Temperature;{'timestamp': 1704134400000, 'temperature': 22.189336825180384, 'humidity': 54.453628405209365}
1704134400000;FSR;FSR;{'timestamp': 1704134400000, 'weight': 377}
1704134700000;LR_CAMERA;Camera;{'timestamp': 1704134700000, 'file': '/train/split3/split3_703.png'}
1704135600000;K_CAMERA;Camera;{'timestamp': 1704135600000, 'file': '/train/split1/split1_136.png'}
1704135600000;K_DHT;Temperature;{'timestamp': 1704135600000, 'temperature': 22.0, 'humidity': 40.0}
1704135600000;LR_CAMERA;Camera;{'timestamp': 1704135600000, 'file': '/train/split10/split10_247.png'}
1704135600000;LR_DHT;Temperature;{'timestamp': 1704135600000, 'temperature': 21.0, 'humidity': 40.943120217332016}
1704135600000;BATH_DHT;Temperature;{'timestamp': 1704135600000, 'temperature': 23.957173354291168, 'humidity': 58.06132585250694}
1704135600000;B_DHT;Temperature;{'timestamp': 1704135600000, 'temperature': 21.655727265008156, 'humidity': 49.43134799591067}
1704135600000;FSR;FSR;{'timestamp': 1704135600000, 'weight': 252}
1704136800000;K_DHT;Temperature;{'timestamp': 1704136800000, 'temperature': 20.0, 'humidity': 35.952148544257604}
1704136800000;LR_DHT;Temperature;{'timestamp': 1704136800000, 'temperature': 21.0, 'humidity': 44.64590773183998}
1704136800000;BATH_DHT;Temperature;{'timestamp': 1704136800000, 'temperature': 25.38625318812365, 'humidity': 67.7448105720639}
1704136800000;B_DHT;Temperature;{'timestamp': 1704136800000, 'temperature': 20.896385468715298, 'humidity': 60.0}
1704136800000;FSR;FSR;{'timestamp': 1704136800000, 'weight': 150}
1704138000000;K_DHT;Temperature;{'timestamp': 1704138000000, 'temperature': 21.145143647441362, 'humidity': 39.51750406782063}
1704138000000;LR_DHT;Temperature;{'timestamp': 1704138000000, 'temperature': 20.7944756912837, 'humidity': 30.437576258034582}
1704138000000;BATH_DHT;Temperature;{'timestamp': 1704138000000, 'temperature': 24.55971579947576, 'humidity': 66.01982658396695}
1704138000000;B_DHT;Temperature;{'timestamp': 1704138000000, 'temperature': 20.0, 'humidity': 57.56428121336487}
1704138000000;FSR;FSR;{'timestamp': 1704138000000, 'weight': 36}
1704138300000;LR_CAMERA;Camera;{'timestamp': 1704138300000, 'file': '/train/split10/split10_099.png'}
1704139200000;K_CAMERA;Camera;{'timestamp': 1704139200000, 'file': '/train/split1/split1_180.png'}
1704139200000;K_DHT;Temperature;{'timestamp': 1704139200000, 'temperature': 22.0, 'humidity': 38.30953064967388}
1704139200000;LR_CAMERA;Camera;{'timestamp': 1704139200000, 'file': '/train/split3/split3_220.png'}
1704139200000;LR_DHT;Temperature;{'timestamp': 1704139200000, 'temperature': 20.403726966303275, 'humidity': 32.941298931882535}
1704139200000;BATH_DHT;Temperature;{'timestamp': 1704139200000, 'temperature': 20.0, 'humidity': 48.779060982560296}
1704139200000;B_DHT;Temperature;{'timestamp': 1704139200000, 'temperature': 20.725130596445148, 'humidity': 45.9583089792487}
1704139200000;FSR;FSR;{'timestamp': 1704139200000, 'weight': 1000}
1704140400000;K_DHT;Temperature;{'timestamp': 1704140400000, 'temperature': 20.30218654703478, 'humidity': 30.0}
1704140400000;LR_DHT;Temperature;{'timestamp': 1704140400000, 'temperature': 21.0, 'humidity': 30.414483132277237}
1704140400000;BATH_DHT;Temperature;{'timestamp': 1704140400000, 'temperature': 20.886058637935562, 'humidity': 41.173998997704544}
1704140400000;B_DHT;Temperature;{'timestamp': 1704140400000, 'temperature': 21.428560340487216, 'humidity': 55.6638853426138}
1704140400000;FSR;FSR;{'timestamp': 1704140400000, 'weight': 899}
1704141600000;K_DHT;Temperature;{'timestamp': 1704141600000, 'temperature': 20.0, 'humidity': 36.30154846409526}
1704141600000;LR_DHT;Temperature;{'timestamp': 1704141600000, 'temperature': 19.306640948019478, 'humidity': 37.01487611629542}
1704141600000;BATH_DHT;Temperature;{'timestamp': 1704141600000, 'temperature': 21.666336494088377, 'humidity': 46.092886849442166}
1704141600000;B_DHT;Temperature;{'timestamp': 1704141600000, 'temperature': 21.01121968968958, 'humidity': 56.69343277066424}
1704141600000;FSR;FSR;{'timestamp': 1704141600000, 'weight': 807}
1704141900000;LR_CAMERA;Camera;{'timestamp': 1704141900000, 'file': '/train/split10/split10_110.png'}
1704142800000;K_CAMERA;Camera;{'timestamp': 1704142800000, 'file': '/train/split2/split2_523.png'}
1704142800000;K_DHT;Temperature;{'timestamp': 1704142800000, 'temperature': 20.0, 'humidity': 31.206324169187248}
1704142800000;LR_CAMERA;Camera;{'timestamp': 1704142800000, 'file': '/train/split3/split3_328.png'}
1704142800000;LR_DHT;Temperature;{'timestamp': 1704142800000, 'temperature': 20.818848788518544, 'humidity': 44.16524460143847}
1704142800000;BATH_DHT;Temperature;{'timestamp': 1704142800000, 'temperature': 22.0, 'humidity': 59.16437705197139}
1704142800000;B_DHT;Temperature;{'timestamp': 1704142800000, 'temperature': 21.089738266158935, 'humidity': 57.29282630943761}
1704142800000;FSR;FSR;{'timestamp': 1704142800000, 'weight': 715}
1704144000000;K_DHT;Temperature;{'timestamp': 1704144000000, 'temperature': 20.596541446048782, 'humidity': 30.84804861918994}
1704144000000;LR_DHT;Temperature;{'timestamp': 1704144000000, 'temperature': 21.0, 'humidity': 49.14469922689823}
1704144000000;BATH_DHT;Temperature;{'timestamp': 1704144000000, 'temperature': 20.0, 'humidity': 58.62742817928303}
